Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-04-11,26.790130615234375,41.02744674682617,49.202186584472656,16.617544174194336,50.26081466674805,41.089942932128906,45.40486145019531,26.377817153930664,40.45109939575195,63.50041961669922,74.1655044555664
2016-04-18,27.151809692382812,42.07919692993164,51.91242599487305,17.08922576904297,50.58363342285156,40.25590896606445,44.48033142089844,25.843849182128906,39.17692184448242,65.1781997680664,74.13750457763672
2016-04-25,26.876239776611328,41.98115158081055,52.268619537353516,16.915069580078125,50.35945510864258,39.041934967041016,44.77138137817383,25.778133392333984,40.062232971191406,63.291839599609375,73.8949203491211
2016-05-02,26.316499710083008,41.1433219909668,50.541812896728516,16.78444480895996,49.89316940307617,39.153133392333984,45.576072692871094,26.722837448120117,40.40145492553711,62.7386360168457,73.96955108642578
2016-05-09,26.290668487548828,40.95614242553711,50.32499694824219,16.603031158447266,49.36410140991211,39.116065979003906,45.576072692871094,26.304698944091797,40.86479187011719,62.702362060546875,72.8779525756836
2016-05-16,26.505950927734375,41.250274658203125,51.230987548828125,16.842500686645508,49.34617233276367,39.59794616699219,44.65153884887695,25.697628021240234,39.95466232299805,63.20116424560547,72.49537658691406
2016-05-23,27.039857864379883,42.05246353149414,51.98210906982422,17.277891159057617,50.1532096862793,40.86753463745117,45.370628356933594,26.20941162109375,40.40145492553711,64.55241394042969,74.00686645507812
2016-05-30,26.678178787231445,42.48030090332031,51.52524185180664,17.060197830200195,50.207008361816406,40.7192497253418,45.85000228881836,26.32359504699707,41.43568801879883,65.5590591430664,73.81095886230469
2016-06-06,26.867633819580078,42.551605224609375,52.16796112060547,16.806211471557617,50.637447357177734,40.73779296875,46.337955474853516,26.410680770874023,41.84111022949219,65.09656524658203,73.23246765136719
2016-06-13,27.410152435302734,42.07029342651367,51.796260833740234,16.407108306884766,49.9738655090332,39.894500732421875,45.77296829223633,26.427104949951172,41.82456970214844,63.53669357299805,72.70999145507812
2016-06-17,,,,,,,,,,,
2016-06-20,27.43598747253418,41.223655700683594,52.05158996582031,16.108186721801758,49.03215408325195,39.3716926574707,45.72970199584961,26.63699722290039,42.04990005493164,63.10957717895508,71.32007598876953
2016-06-21,,,,,,,,,,,
2016-06-27,28.817415237426758,41.52821350097656,53.47018814086914,16.589675903320312,50.66415786743164,40.47984313964844,47.27125549316406,27.80484390258789,43.77661895751953,65.7046127319336,73.84819793701172
2016-07-04,29.26715660095215,42.065670013427734,52.77647399902344,16.72099494934082,51.60187911987305,41.09443664550781,47.960205078125,28.10137367248535,43.826656341552734,67.09774780273438,75.48676300048828
2016-07-11,29.967695236206055,43.695987701416016,53.96123504638672,17.158716201782227,52.91830825805664,41.91389846801758,47.96881866455078,28.30926513671875,43.37620544433594,67.45285034179688,75.82382202148438
2016-07-18,29.708232879638672,43.5885009765625,53.25193786621094,17.275442123413086,52.55763626098633,42.6775016784668,47.79657745361328,28.657960891723633,44.01016616821289,68.28144836425781,76.40436553955078
2016-07-25,29.8120174407959,43.61537170410156,52.51925277709961,17.253551483154297,52.33222961425781,43.25484848022461,47.10762023925781,28.722570419311523,43.476314544677734,68.47264862060547,76.4230728149414
2016-08-01,28.88661003112793,43.687042236328125,52.636173248291016,17.523483276367188,52.57567596435547,43.81358337402344,47.01288986206055,28.11130714416504,42.31682205200195,68.51817321777344,76.37627410888672
2016-08-08,28.194713592529297,43.373512268066406,53.548126220703125,17.40675926208496,52.801090240478516,43.86945343017578,47.4434814453125,28.061613082885742,42.458641052246094,68.09022521972656,76.77888488769531
2016-08-15,27.48552131652832,43.88410568237305,54.880977630615234,17.516189575195312,53.215843200683594,43.78564453125,47.297080993652344,27.53152084350586,41.93312072753906,67.70780944824219,76.31071472167969
2016-08-22,27.54606056213379,43.65120315551758,54.0781364440918,17.58913803100586,52.89125442504883,43.81358337402344,46.771759033203125,27.41556739807129,40.99885940551758,66.533203125,75.78636932373047
2016-08-29,27.98714828491211,44.117008209228516,53.844322204589844,17.924732208251953,53.134700775146484,44.09294128417969,47.21096420288086,27.8214111328125,41.39925765991211,66.1507797241211,75.7302017211914
2016-09-05,27.329843521118164,42.495643615722656,54.32757568359375,17.538076400756836,51.50270080566406,42.98480224609375,45.37661361694336,26.63699722290039,40.42329025268555,65.11277770996094,73.43620300292969
2016-09-07,,,,,,,,,,,
2016-09-12,27.831470489501953,41.88652038574219,52.573822021484375,17.231664657592773,51.0428466796875,43.96257019042969,45.46271896362305,26.56956672668457,41.09061050415039,65.65908813476562,73.5111312866211
2016-09-16,,,,,,,,,,,
2016-09-19,28.29849624633789,42.59765625,53.04057693481445,17.487611770629883,52.328121185302734,44.40625,46.22087478637695,27.74358558654785,42.854347229003906,66.8273696899414,74.88168334960938
2016-09-26,27.86606788635254,42.99382781982422,55.369529724121094,17.415424346923828,52.92647171020508,44.67741012573242,46.10822677612305,27.28563690185547,41.21387481689453,65.91329956054688,75.22943878173828
2016-10-03,27.452791213989258,42.19247055053711,55.369529724121094,17.70418357849121,52.183067321777344,44.52781295776367,45.345680236816406,25.84516716003418,39.64069747924805,65.69393157958984,74.94747161865234
2016-10-10,27.444080352783203,41.706260681152344,54.73435974121094,17.52370834350586,51.88388442993164,44.29402542114258,45.38034439086914,26.161571502685547,40.170692443847656,63.63726806640625,74.14855194091797
2016-10-17,27.278602600097656,42.37255096435547,55.04018783569336,17.731250762939453,51.66631317138672,44.44363784790039,45.25902557373047,26.311445236206055,40.381011962890625,63.71954345703125,74.80647277832031
2016-10-24,27.487634658813477,42.07542419433594,54.39716720581055,17.83953285217285,51.76603698730469,44.35948181152344,45.64029312133789,25.420522689819336,40.76799392700195,61.955387115478516,73.3496322631836
2016-10-31,25.832799911499023,41.77830123901367,53.14251708984375,17.586870193481445,51.19489288330078,43.18130874633789,44.72178268432617,24.92926025390625,40.33894729614258,60.76710891723633,72.1183853149414
2016-11-07,26.729887008666992,43.353981018066406,54.467742919921875,19.554000854492188,55.3470573425293,43.69559097290039,43.79458236694336,24.621183395385742,38.723697662353516,64.43252563476562,74.9286880493164
